0,1,2,3,4,5,Actual_Performance
1.0,10000.0,3.0,2.0,1.0,100.0,24345.0
3.0,10000.0,10.0,6.0,6.0,1000.0,37016.0
1.0,100.0,2.0,2.0,6.0,1000.0,63.24100000000001
3.0,10000.0,1.0,2.0,3.0,10.0,31867.0
3.0,1000.0,2.0,1.0,6.0,10.0,2706.7
3.0,10.0,1.0,2.0,1.0,1000.0,37.609
1.0,1000.0,1.0,1.0,12.0,1000.0,679.93
3.0,100.0,100.0,2.0,6.0,1000.0,198.05
3.0,1.0,3.0,1.0,1.0,1000.0,6.2969
1.0,10.0,3.0,2.0,6.0,1000.0,9.6342
1.0,10000.0,3.0,2.0,3.0,1000.0,8636.0
3.0,2.0,1.0,2.0,6.0,10.0,7.1776
3.0,2.0,1.0,6.0,3.0,1000.0,5.9745
3.0,10.0,10.0,2.0,12.0,100.0,19.56
3.0,100.0,2.0,6.0,1.0,1000.0,379.01
1.0,10.0,1.0,1.0,6.0,1000.0,9.9221
1.0,10000.0,100.0,1.0,12.0,100.0,4522.4
3.0,1000.0,1.0,3.0,12.0,1000.0,1727.9
3.0,100.0,100.0,6.0,1.0,10.0,318.11
3.0,100.0,3.0,2.0,1.0,10.0,354.03
3.0,1.0,100.0,3.0,12.0,1000.0,100.75
1.0,1.0,10.0,6.0,12.0,1000.0,10.662
1.0,10000.0,100.0,6.0,1.0,1000.0,11095.0
3.0,1000.0,3.0,1.0,3.0,100.0,1816.1
1.0,10000.0,1.0,1.0,12.0,10.0,4862.0
3.0,1.0,2.0,3.0,12.0,10.0,5.0359
3.0,2.0,2.0,2.0,6.0,10.0,7.0113
3.0,10000.0,2.0,1.0,6.0,1000.0,38349.0
1.0,1000.0,100.0,3.0,1.0,100.0,1040.9
1.0,100.0,100.0,3.0,1.0,1000.0,130.16
1.0,100.0,100.0,2.0,6.0,10.0,113.32
1.0,2.0,10.0,2.0,1.0,1000.0,10.946
3.0,10000.0,2.0,6.0,12.0,100.0,25140.0
1.0,100.0,2.0,1.0,12.0,100.0,68.169
3.0,100.0,10.0,6.0,12.0,10.0,159.59
3.0,1.0,100.0,3.0,6.0,1000.0,100.4
3.0,10000.0,1.0,6.0,1.0,10.0,42849.0
1.0,1000.0,2.0,6.0,6.0,10.0,567.78
1.0,100.0,100.0,1.0,12.0,1000.0,121.0
3.0,2.0,100.0,6.0,12.0,100.0,100.41
3.0,100.0,10.0,6.0,12.0,1000.0,168.73
3.0,10.0,10.0,3.0,1.0,10.0,32.113
3.0,1.0,10.0,3.0,6.0,100.0,10.869000000000002
1.0,1000.0,10.0,3.0,12.0,10.0,572.63
1.0,10000.0,1.0,6.0,12.0,1000.0,3217.9
1.0,10000.0,2.0,6.0,12.0,100.0,4340.8
3.0,100.0,1.0,2.0,12.0,10.0,230.42
1.0,10.0,2.0,2.0,6.0,100.0,9.386000000000001
1.0,1.0,3.0,1.0,6.0,10.0,6.1188
3.0,10000.0,3.0,2.0,6.0,1000.0,26137.0
3.0,2.0,10.0,1.0,1.0,100.0,14.373
1.0,1.0,10.0,2.0,12.0,100.0,10.94
1.0,100.0,3.0,2.0,6.0,10.0,59.74800000000001
1.0,10000.0,3.0,1.0,3.0,100.0,7300.0
1.0,10000.0,100.0,1.0,3.0,10.0,5185.3
1.0,2.0,1.0,6.0,3.0,1000.0,3.7782
3.0,10000.0,100.0,1.0,1.0,100.0,40931.0
3.0,1000.0,3.0,6.0,1.0,1000.0,13883.0
1.0,10000.0,3.0,1.0,1.0,10.0,23852.0
3.0,2.0,100.0,2.0,6.0,100.0,100.29
1.0,10.0,10.0,6.0,12.0,100.0,13.324000000000002
3.0,100.0,100.0,2.0,12.0,1000.0,172.13
1.0,100.0,10.0,1.0,6.0,10.0,72.385
1.0,1000.0,10.0,1.0,6.0,1000.0,617.39
1.0,100.0,2.0,1.0,1.0,100.0,112.23
1.0,10.0,3.0,3.0,6.0,10.0,8.7552
3.0,100.0,1.0,2.0,12.0,100.0,238.66
3.0,1000.0,2.0,1.0,12.0,100.0,1648.4
1.0,10000.0,1.0,3.0,1.0,10.0,17309.0
1.0,2.0,100.0,2.0,6.0,10.0,101.09
3.0,10.0,10.0,2.0,1.0,1000.0,34.986
3.0,100.0,10.0,1.0,1.0,1000.0,367.29
1.0,2.0,10.0,2.0,1.0,10.0,11.011
3.0,10.0,3.0,6.0,3.0,10.0,20.246
3.0,10.0,3.0,3.0,3.0,10.0,19.573
1.0,2.0,3.0,1.0,1.0,100.0,6.8108
3.0,100.0,3.0,2.0,3.0,100.0,246.23
1.0,10000.0,1.0,1.0,6.0,100.0,4993.6
3.0,10.0,3.0,6.0,1.0,1000.0,32.966
1.0,2.0,3.0,1.0,6.0,10.0,6.4327
3.0,10000.0,3.0,1.0,12.0,1000.0,38749.0
3.0,10000.0,10.0,2.0,12.0,1000.0,22782.0
1.0,1.0,2.0,6.0,3.0,100.0,4.2981
3.0,10.0,100.0,6.0,1.0,1000.0,110.91
3.0,1000.0,100.0,1.0,6.0,1000.0,1692.0
3.0,10000.0,3.0,6.0,3.0,10.0,30533.0
1.0,10000.0,2.0,2.0,3.0,1000.0,10884.0
3.0,10000.0,3.0,1.0,12.0,100.0,37575.0
3.0,2.0,3.0,3.0,12.0,100.0,7.086
3.0,10000.0,100.0,3.0,12.0,10.0,28983.0
3.0,1000.0,2.0,3.0,12.0,10.0,1549.6
3.0,100.0,100.0,2.0,3.0,100.0,234.81
1.0,1.0,1.0,2.0,12.0,1000.0,4.6747
3.0,2.0,10.0,2.0,3.0,10.0,11.008
1.0,10.0,3.0,2.0,6.0,100.0,8.5872
1.0,10.0,1.0,6.0,12.0,10.0,8.9026
1.0,100.0,100.0,6.0,1.0,10.0,125.48
3.0,10.0,1.0,3.0,1.0,1000.0,37.556999999999995
3.0,1.0,3.0,3.0,1.0,10.0,5.0852
3.0,10.0,10.0,2.0,1.0,100.0,32.764
1.0,10000.0,10.0,6.0,12.0,100.0,3176.2
3.0,100.0,2.0,3.0,3.0,10.0,226.95
1.0,10.0,2.0,6.0,6.0,1000.0,8.6797
3.0,10.0,1.0,3.0,1.0,10.0,36.016
1.0,2.0,3.0,2.0,1.0,10.0,5.7949
1.0,2.0,10.0,1.0,1.0,100.0,11.49
3.0,10.0,10.0,2.0,1.0,10.0,33.888000000000005
1.0,10.0,2.0,3.0,1.0,10.0,11.739
1.0,1000.0,10.0,3.0,3.0,100.0,665.13
1.0,10.0,100.0,2.0,6.0,10.0,101.34
1.0,1.0,2.0,3.0,3.0,10.0,4.291
1.0,10.0,1.0,6.0,6.0,10.0,7.907
3.0,100.0,1.0,1.0,1.0,10.0,399.59
3.0,10.0,2.0,3.0,3.0,1000.0,19.238
3.0,10000.0,10.0,6.0,3.0,100.0,33087.0
1.0,1.0,10.0,6.0,12.0,10.0,10.630999999999998
3.0,1000.0,1.0,2.0,3.0,100.0,3187.3
1.0,1.0,2.0,3.0,6.0,100.0,4.2994
3.0,10.0,1.0,3.0,6.0,10.0,20.145
3.0,100.0,10.0,1.0,6.0,100.0,233.34
3.0,100.0,2.0,1.0,6.0,10.0,265.64
3.0,2.0,1.0,6.0,12.0,1000.0,8.519
3.0,2.0,1.0,1.0,1.0,100.0,9.4442
3.0,10000.0,10.0,3.0,3.0,1000.0,24558.0
3.0,10000.0,3.0,1.0,3.0,10.0,34213.0
1.0,100.0,3.0,1.0,1.0,100.0,108.16
1.0,1.0,10.0,3.0,3.0,1000.0,10.827
3.0,10000.0,10.0,2.0,12.0,100.0,19113.0
1.0,100.0,1.0,2.0,1.0,100.0,134.75
1.0,10.0,2.0,3.0,12.0,10.0,8.6121
3.0,10.0,2.0,3.0,12.0,1000.0,20.218
3.0,1.0,10.0,3.0,6.0,1000.0,10.636
1.0,1000.0,1.0,2.0,6.0,100.0,667.47
3.0,10000.0,1.0,1.0,1.0,100.0,44668.0
3.0,10.0,10.0,2.0,6.0,1000.0,19.558
3.0,100.0,100.0,1.0,6.0,100.0,235.33
1.0,10000.0,10.0,1.0,1.0,100.0,20498.0
3.0,10.0,1.0,1.0,3.0,100.0,25.986
3.0,2.0,1.0,2.0,12.0,10.0,7.4949
1.0,10000.0,1.0,2.0,12.0,1000.0,5435.4
1.0,10000.0,1.0,6.0,12.0,100.0,3766.1
1.0,1000.0,100.0,1.0,12.0,10.0,601.56
1.0,100.0,3.0,3.0,1.0,1000.0,117.75
1.0,2.0,2.0,3.0,3.0,1000.0,4.8357
1.0,1000.0,10.0,3.0,1.0,10.0,1024.5
1.0,10.0,100.0,2.0,1.0,100.0,110.25
1.0,10.0,100.0,1.0,6.0,10.0,100.78
1.0,1.0,1.0,3.0,1.0,100.0,3.4968
3.0,10.0,100.0,1.0,1.0,10.0,108.59
1.0,10.0,2.0,3.0,12.0,1000.0,8.669
1.0,1000.0,2.0,3.0,3.0,1000.0,677.76
1.0,1.0,10.0,6.0,1.0,10.0,20.951999999999998
3.0,10.0,1.0,1.0,1.0,1000.0,43.94300000000001
3.0,10.0,10.0,2.0,3.0,10.0,19.291
1.0,100.0,100.0,6.0,12.0,10.0,118.99
1.0,100.0,100.0,1.0,1.0,100.0,138.14
1.0,2.0,2.0,3.0,1.0,100.0,5.1669
3.0,2.0,100.0,3.0,6.0,10.0,100.46
1.0,1000.0,100.0,2.0,6.0,100.0,562.36
3.0,1000.0,100.0,6.0,3.0,10.0,1926.7
1.0,2.0,10.0,2.0,12.0,10.0,10.877
3.0,2.0,100.0,2.0,3.0,100.0,101.41
1.0,1000.0,3.0,1.0,1.0,10.0,1129.7
3.0,1.0,100.0,2.0,3.0,1000.0,100.3
3.0,10000.0,100.0,3.0,6.0,10.0,30532.0
1.0,10000.0,3.0,1.0,6.0,100.0,5131.8
1.0,2.0,3.0,6.0,6.0,100.0,5.8065
3.0,2.0,1.0,2.0,6.0,1000.0,7.3745
3.0,1000.0,1.0,1.0,3.0,100.0,2829.4
1.0,10.0,100.0,3.0,1.0,10.0,100.1
1.0,1000.0,10.0,2.0,1.0,100.0,1090.1
1.0,10000.0,1.0,2.0,6.0,10.0,4050.5
1.0,100.0,2.0,3.0,1.0,1000.0,118.07
3.0,1000.0,2.0,2.0,6.0,100.0,1638.2
3.0,10000.0,10.0,3.0,1.0,100.0,39848.0
3.0,2.0,1.0,1.0,6.0,100.0,6.9732
1.0,100.0,3.0,2.0,12.0,10.0,52.223
3.0,1000.0,1.0,1.0,1.0,10.0,7510.5
1.0,10.0,3.0,6.0,6.0,100.0,9.4936
1.0,2.0,100.0,6.0,12.0,1000.0,100.68
3.0,2.0,3.0,2.0,6.0,100.0,7.1394
1.0,1000.0,10.0,3.0,3.0,10.0,620.6
1.0,2.0,3.0,1.0,3.0,100.0,6.2956
1.0,100.0,10.0,2.0,3.0,10.0,66.595
1.0,1.0,2.0,2.0,3.0,1000.0,5.1377
1.0,1000.0,1.0,6.0,6.0,10.0,576.14
3.0,1000.0,100.0,2.0,1.0,100.0,4262.4
1.0,10000.0,1.0,1.0,6.0,1000.0,5223.5
1.0,100.0,2.0,3.0,1.0,10.0,114.99
1.0,1000.0,3.0,3.0,12.0,1000.0,591.41
3.0,2.0,3.0,3.0,3.0,1000.0,6.3083
1.0,100.0,2.0,2.0,1.0,1000.0,131.93
3.0,100.0,100.0,3.0,3.0,10.0,226.47
1.0,1.0,2.0,3.0,3.0,1000.0,4.3585
3.0,1.0,2.0,3.0,1.0,10.0,4.6893
1.0,1000.0,3.0,3.0,12.0,10.0,565.14
3.0,2.0,3.0,6.0,1.0,100.0,6.7917
3.0,10000.0,2.0,2.0,3.0,10.0,32528.0
3.0,10000.0,2.0,1.0,12.0,10.0,38475.0
3.0,1.0,100.0,1.0,1.0,100.0,100.35
3.0,10000.0,100.0,2.0,3.0,1000.0,24624.0
1.0,1000.0,1.0,6.0,1.0,100.0,984.73
3.0,100.0,1.0,2.0,6.0,10.0,249.78
1.0,1000.0,2.0,2.0,6.0,100.0,562.76
3.0,2.0,3.0,6.0,3.0,1000.0,6.5071
1.0,10.0,1.0,3.0,12.0,100.0,7.8115
1.0,100.0,10.0,1.0,12.0,1000.0,67.393
1.0,10000.0,100.0,6.0,6.0,100.0,3484.9
3.0,10000.0,3.0,3.0,1.0,1000.0,49673.0
1.0,1.0,1.0,3.0,1.0,1000.0,3.5415
1.0,1000.0,100.0,6.0,3.0,100.0,608.73
1.0,1000.0,1.0,1.0,6.0,100.0,668.82
1.0,2.0,10.0,6.0,1.0,10.0,11.27
3.0,100.0,100.0,3.0,6.0,100.0,202.83
1.0,100.0,100.0,2.0,1.0,100.0,132.73
1.0,100.0,10.0,3.0,3.0,10.0,78.554
1.0,10.0,100.0,1.0,1.0,1000.0,100.73
1.0,2.0,10.0,1.0,12.0,10.0,10.833
3.0,1000.0,2.0,3.0,1.0,100.0,14031.0
3.0,2.0,10.0,6.0,12.0,1000.0,10.89
1.0,1.0,1.0,3.0,6.0,100.0,3.4097
3.0,10.0,2.0,6.0,6.0,1000.0,18.623
3.0,1000.0,2.0,2.0,6.0,1000.0,1715.7
1.0,100.0,1.0,1.0,1.0,100.0,111.63
3.0,1000.0,100.0,2.0,12.0,100.0,1255.9
3.0,100.0,100.0,2.0,12.0,100.0,179.31
1.0,10.0,1.0,6.0,1.0,1000.0,11.073
3.0,10000.0,2.0,3.0,12.0,100.0,36923.0
3.0,100.0,100.0,1.0,1.0,100.0,329.78
1.0,2.0,100.0,3.0,6.0,10.0,100.95
1.0,1.0,2.0,6.0,3.0,10.0,4.379
3.0,100.0,10.0,6.0,12.0,100.0,165.79
1.0,10000.0,10.0,1.0,12.0,10.0,4360.7
1.0,10.0,100.0,6.0,12.0,100.0,99.147
3.0,100.0,3.0,6.0,3.0,100.0,218.63
1.0,2.0,100.0,6.0,3.0,100.0,101.07
1.0,1.0,2.0,2.0,3.0,10.0,5.1239
1.0,2.0,10.0,2.0,1.0,100.0,11.001
3.0,100.0,100.0,1.0,12.0,1000.0,237.43
3.0,1.0,10.0,6.0,1.0,10.0,10.901
1.0,10.0,1.0,2.0,12.0,100.0,8.6787
1.0,1.0,3.0,1.0,3.0,10.0,6.0975
1.0,10000.0,3.0,6.0,12.0,10.0,3479.9
3.0,2.0,100.0,1.0,1.0,100.0,100.63
1.0,1000.0,100.0,3.0,12.0,100.0,590.85
1.0,2.0,100.0,2.0,6.0,1000.0,100.53
1.0,2.0,3.0,1.0,1.0,1000.0,6.8904
3.0,1000.0,3.0,3.0,12.0,10.0,1842.2
3.0,10000.0,1.0,1.0,6.0,1000.0,41408.0
1.0,10000.0,10.0,2.0,12.0,1000.0,3231.1
3.0,2.0,3.0,1.0,12.0,10.0,7.5935
3.0,100.0,1.0,1.0,1.0,1000.0,398.01
3.0,10.0,10.0,6.0,12.0,1000.0,20.045
1.0,2.0,10.0,6.0,3.0,1000.0,10.850999999999999
1.0,2.0,1.0,2.0,12.0,1000.0,4.7506
3.0,10000.0,3.0,1.0,6.0,100.0,43301.0
1.0,10.0,2.0,3.0,1.0,1000.0,12.357000000000001
3.0,2.0,2.0,6.0,1.0,1000.0,6.6367
1.0,100.0,3.0,2.0,12.0,100.0,52.066
1.0,10.0,1.0,6.0,1.0,100.0,10.992
3.0,1.0,1.0,6.0,3.0,100.0,4.1577
1.0,2.0,10.0,6.0,3.0,10.0,10.794
1.0,1.0,100.0,1.0,1.0,100.0,100.38
3.0,1000.0,2.0,1.0,12.0,1000.0,2826.7
3.0,10.0,3.0,6.0,6.0,1000.0,17.954
3.0,100.0,1.0,6.0,12.0,1000.0,191.05
1.0,10.0,1.0,1.0,1.0,1000.0,11.335
1.0,1000.0,3.0,2.0,1.0,10.0,1146.3
3.0,10000.0,2.0,2.0,1.0,100.0,33875.0
1.0,1.0,3.0,6.0,1.0,1000.0,4.9139
3.0,2.0,2.0,1.0,12.0,10.0,7.5077
3.0,2.0,1.0,1.0,1.0,1000.0,10.218
3.0,10000.0,10.0,6.0,1.0,10.0,50901.0
1.0,1.0,2.0,3.0,3.0,100.0,4.3764
1.0,1000.0,1.0,3.0,6.0,10.0,622.16
3.0,2.0,100.0,3.0,1.0,10.0,100.67
1.0,2.0,100.0,2.0,3.0,10.0,100.49
1.0,10000.0,100.0,3.0,12.0,100.0,5616.6
1.0,100.0,3.0,2.0,3.0,1000.0,75.643
1.0,1.0,100.0,1.0,3.0,10.0,100.55
3.0,2.0,10.0,6.0,12.0,10.0,11.159
3.0,2.0,10.0,3.0,1.0,10.0,11.765
3.0,1000.0,100.0,1.0,12.0,1000.0,1756.6
3.0,1000.0,1.0,3.0,3.0,1000.0,2031.0
1.0,10000.0,3.0,2.0,6.0,100.0,3444.5
1.0,10000.0,2.0,2.0,1.0,100.0,25828.0
1.0,2.0,10.0,1.0,6.0,10.0,11.009
1.0,10000.0,100.0,3.0,6.0,1000.0,5789.3
3.0,100.0,3.0,3.0,12.0,100.0,200.28
3.0,10000.0,1.0,3.0,3.0,100.0,36668.0
3.0,1.0,2.0,2.0,3.0,10.0,6.9981
3.0,10000.0,10.0,6.0,6.0,100.0,44389.0
