spouts,max_spout,sorters,emit_freq,chunk_size,message_size,$<latency
1,100,2,300,1000000.0,1000.0,48.668
1,100,2,300,1000000.0,10000.0,149.82
1,100,2,300,1000000.0,100000.0,820.69
1,100,2,300,2000000.0,1000.0,48.23
1,100,2,300,2000000.0,10000.0,147.44
1,100,2,300,2000000.0,100000.0,833.61
1,100,2,300,10000000.0,1000.0,54.903999999999996
1,100,2,300,10000000.0,10000.0,171.83
1,100,2,300,10000000.0,100000.0,961.69
1,100,3,1,100000.0,1000.0,18.750999999999998
1,100,3,1,100000.0,10000.0,18.052
1,100,3,1,100000.0,100000.0,18.965
1,100,3,1,1000000.0,1000.0,20.025
1,100,3,1,1000000.0,10000.0,19.828
1,100,3,1,1000000.0,100000.0,18.814
1,100,3,1,2000000.0,1000.0,20.932
1,100,3,1,2000000.0,10000.0,19.526
1,100,3,1,2000000.0,100000.0,19.207
1,100,3,1,10000000.0,1000.0,22.458000000000002
1,100,3,1,10000000.0,10000.0,22.656999999999996
1,100,3,1,10000000.0,100000.0,24.054000000000002
1,100,3,10,100000.0,1000.0,18.732
1,100,3,10,100000.0,10000.0,18.723
1,100,3,10,100000.0,100000.0,19.088
1,100,3,10,1000000.0,1000.0,18.933
1,100,3,10,1000000.0,10000.0,18.162
1,100,3,10,1000000.0,100000.0,16.875
1,100,3,10,2000000.0,1000.0,19.233
1,100,3,10,2000000.0,10000.0,19.114
1,100,3,10,2000000.0,100000.0,19.104
1,100,3,10,10000000.0,1000.0,23.614
1,100,3,10,10000000.0,10000.0,20.551
1,100,3,10,10000000.0,100000.0,20.314
1,100,3,60,100000.0,1000.0,18.401
1,100,3,60,100000.0,10000.0,18.718
1,100,3,60,100000.0,100000.0,20.113
1,100,3,60,1000000.0,1000.0,19.42
1,100,3,60,1000000.0,10000.0,19.529
1,100,3,60,1000000.0,100000.0,20.346
1,100,3,60,2000000.0,1000.0,21.46
1,100,3,60,2000000.0,10000.0,20.262999999999998
1,100,3,60,2000000.0,100000.0,19.66
1,100,3,60,10000000.0,1000.0,20.928
1,100,3,60,10000000.0,10000.0,21.648000000000003
1,100,3,60,10000000.0,100000.0,20.56
1,100,3,120,100000.0,1000.0,20.144000000000002
1,100,3,120,100000.0,10000.0,18.183
1,100,3,120,100000.0,100000.0,18.137999999999998
1,100,3,120,1000000.0,1000.0,20.243
1,100,3,120,1000000.0,10000.0,18.097
1,100,3,120,1000000.0,100000.0,19.107
1,100,3,120,2000000.0,1000.0,20.781999999999996
1,100,3,120,2000000.0,10000.0,19.521
1,100,3,120,2000000.0,100000.0,21.476
1,100,3,120,10000000.0,1000.0,19.866
1,100,3,120,10000000.0,10000.0,22.918000000000003
1,100,3,120,10000000.0,100000.0,22.188000000000002
1,100,3,300,100000.0,1000.0,20.104
1,100,3,300,100000.0,10000.0,19.655
1,100,3,300,100000.0,100000.0,19.572
1,100,3,300,1000000.0,1000.0,18.375999999999998
1,100,3,300,1000000.0,10000.0,19.025
1,100,3,300,1000000.0,100000.0,18.582
1,100,3,300,2000000.0,1000.0,18.782
1,100,3,300,2000000.0,10000.0,22.275
1,100,3,300,2000000.0,100000.0,19.421
1,100,3,300,10000000.0,1000.0,20.858
1,100,3,300,10000000.0,10000.0,22.976999999999997
1,100,3,300,10000000.0,100000.0,19.146
1,100,6,1,100000.0,1000.0,17.298
1,100,6,1,100000.0,10000.0,19.796
1,100,6,1,100000.0,100000.0,19.172
1,100,6,1,1000000.0,1000.0,18.833
1,100,6,1,1000000.0,10000.0,19.137
1,100,6,1,1000000.0,100000.0,19.664
1,100,6,1,2000000.0,1000.0,19.152
1,100,6,1,2000000.0,10000.0,21.198
1,100,6,1,2000000.0,100000.0,19.19
1,100,6,1,10000000.0,1000.0,26.476999999999997
1,100,6,1,10000000.0,10000.0,23.636999999999997
1,100,6,1,10000000.0,100000.0,24.884
1,100,6,10,100000.0,1000.0,19.566
1,100,6,10,100000.0,10000.0,18.834
1,100,6,10,100000.0,100000.0,20.317
1,100,6,10,1000000.0,1000.0,20.346
1,100,6,10,1000000.0,10000.0,19.314
1,100,6,10,1000000.0,100000.0,19.401
1,100,6,10,2000000.0,1000.0,20.299
1,100,6,10,2000000.0,10000.0,19.712
1,100,6,10,2000000.0,100000.0,18.625
1,100,6,10,10000000.0,1000.0,21.849
1,100,6,10,10000000.0,10000.0,24.648000000000003
1,100,6,10,10000000.0,100000.0,22.795
1,100,6,60,100000.0,1000.0,18.951
1,100,6,60,100000.0,10000.0,18.18
1,100,6,60,100000.0,100000.0,18.519000000000002
1,100,6,60,1000000.0,1000.0,19.059
1,100,6,60,1000000.0,10000.0,18.153
1,100,6,60,1000000.0,100000.0,19.222
1,100,6,60,2000000.0,1000.0,18.895
1,100,6,60,2000000.0,10000.0,22.491999999999997
1,100,6,60,2000000.0,100000.0,18.839000000000002
1,100,6,60,10000000.0,1000.0,22.505
1,100,6,60,10000000.0,10000.0,25.443
1,100,6,60,10000000.0,100000.0,22.648000000000003
1,100,6,120,100000.0,1000.0,17.209
1,100,6,120,100000.0,10000.0,19.088
1,100,6,120,100000.0,100000.0,20.558000000000003
1,100,6,120,1000000.0,1000.0,20.019000000000002
1,100,6,120,1000000.0,10000.0,18.774
1,100,6,120,1000000.0,100000.0,19.201
1,100,6,120,2000000.0,1000.0,18.455
1,100,6,120,2000000.0,10000.0,19.67
1,100,6,120,2000000.0,100000.0,19.657
1,100,6,120,10000000.0,1000.0,23.811999999999998
1,100,6,120,10000000.0,10000.0,24.355999999999998
1,100,6,120,10000000.0,100000.0,22.476
1,100,6,300,100000.0,1000.0,19.061
1,100,6,300,100000.0,10000.0,21.275
1,100,6,300,100000.0,100000.0,19.526
1,100,6,300,1000000.0,1000.0,19.7
1,100,6,300,1000000.0,10000.0,19.419
1,100,6,300,1000000.0,100000.0,21.105
1,100,6,300,2000000.0,1000.0,19.160999999999998
1,100,6,300,2000000.0,10000.0,18.945999999999998
1,100,6,300,2000000.0,100000.0,20.678
1,100,6,300,10000000.0,1000.0,22.904
1,100,6,300,10000000.0,10000.0,23.949
1,100,6,300,10000000.0,100000.0,23.616999999999997
1,100,9,1,100000.0,1000.0,19.428
1,100,9,1,100000.0,10000.0,19.735
1,100,9,1,100000.0,100000.0,18.564
1,100,9,1,1000000.0,1000.0,17.739
1,100,9,1,1000000.0,10000.0,20.557
1,100,9,1,1000000.0,100000.0,18.246
1,100,9,1,2000000.0,1000.0,19.029
1,100,9,1,2000000.0,10000.0,18.705
1,100,9,1,2000000.0,100000.0,19.48
1,100,9,1,10000000.0,1000.0,27.223000000000003
1,100,9,1,10000000.0,10000.0,26.895
1,100,9,1,10000000.0,100000.0,26.074
1,100,9,10,100000.0,1000.0,20.706
1,100,9,10,100000.0,10000.0,19.073
1,100,9,10,100000.0,100000.0,17.724
1,100,9,10,1000000.0,1000.0,20.703000000000003
1,100,9,10,1000000.0,10000.0,21.135
1,100,9,10,1000000.0,100000.0,20.058
1,100,9,10,2000000.0,1000.0,19.573
1,100,9,10,2000000.0,10000.0,18.701
1,100,9,10,2000000.0,100000.0,20.479
1,100,9,10,10000000.0,1000.0,25.778000000000002
1,100,9,10,10000000.0,10000.0,20.776
1,100,9,10,10000000.0,100000.0,25.224
1,100,9,60,100000.0,1000.0,19.09
1,100,9,60,100000.0,10000.0,20.504
1,100,9,60,100000.0,100000.0,19.733
1,100,9,60,1000000.0,1000.0,19.42
1,100,9,60,1000000.0,10000.0,19.093
1,100,9,60,1000000.0,100000.0,19.357
1,100,9,60,2000000.0,1000.0,18.674
1,100,9,60,2000000.0,10000.0,19.238
1,100,9,60,2000000.0,100000.0,19.609
1,100,9,60,10000000.0,1000.0,21.545
1,100,9,60,10000000.0,10000.0,20.804000000000002
1,100,9,60,10000000.0,100000.0,22.694000000000003
1,100,9,120,100000.0,1000.0,18.064
1,100,9,120,100000.0,10000.0,19.3
1,100,9,120,100000.0,100000.0,17.992
1,100,9,120,1000000.0,1000.0,20.136
1,100,9,120,1000000.0,10000.0,19.01
1,100,9,120,1000000.0,100000.0,20.877
1,100,9,120,2000000.0,1000.0,19.082
1,100,9,120,2000000.0,10000.0,19.840999999999998
1,100,9,120,2000000.0,100000.0,20.662
1,100,9,120,10000000.0,1000.0,22.438000000000002
1,100,9,120,10000000.0,10000.0,24.795
1,100,9,120,10000000.0,100000.0,26.964000000000002
1,100,9,300,100000.0,1000.0,21.044
1,100,9,300,100000.0,10000.0,18.685
1,100,9,300,100000.0,100000.0,19.373
1,100,9,300,1000000.0,1000.0,20.791999999999998
1,100,9,300,1000000.0,10000.0,20.13
1,100,9,300,1000000.0,100000.0,18.756
1,100,9,300,2000000.0,1000.0,19.124000000000002
1,100,9,300,2000000.0,10000.0,21.072
1,100,9,300,2000000.0,100000.0,20.037
1,100,9,300,10000000.0,1000.0,24.837
1,100,9,300,10000000.0,10000.0,20.963
1,100,9,300,10000000.0,100000.0,23.153000000000002
1,100,12,1,100000.0,1000.0,18.045
1,100,12,1,100000.0,10000.0,18.348
1,100,12,1,100000.0,100000.0,17.887999999999998
1,100,12,1,1000000.0,1000.0,20.561
1,100,12,1,1000000.0,10000.0,19.014
1,100,12,1,1000000.0,100000.0,17.366
1,100,12,1,2000000.0,1000.0,19.081
1,100,12,1,2000000.0,10000.0,21.226
1,100,12,1,2000000.0,100000.0,20.296
1,100,12,1,10000000.0,1000.0,32.793
1,100,12,1,10000000.0,10000.0,29.77
1,100,12,1,10000000.0,100000.0,29.928
1,100,12,10,100000.0,1000.0,19.529
1,100,12,10,100000.0,10000.0,19.259
1,100,12,10,100000.0,100000.0,20.691
1,100,12,10,1000000.0,1000.0,19.659000000000002
1,100,12,10,1000000.0,10000.0,17.957
1,100,12,10,1000000.0,100000.0,19.995
1,100,12,10,2000000.0,1000.0,20.243
1,100,12,10,2000000.0,10000.0,20.007
1,100,12,10,2000000.0,100000.0,19.949
1,100,12,10,10000000.0,1000.0,24.744
1,100,12,10,10000000.0,10000.0,22.483
1,100,12,10,10000000.0,100000.0,25.784000000000002
1,100,12,60,100000.0,1000.0,18.171
1,100,12,60,100000.0,10000.0,20.525
1,100,12,60,100000.0,100000.0,20.498
1,100,12,60,1000000.0,1000.0,18.182000000000002
1,100,12,60,1000000.0,10000.0,19.79
1,100,12,60,1000000.0,100000.0,17.707
1,100,12,60,2000000.0,1000.0,21.163
1,100,12,60,2000000.0,10000.0,20.47
1,100,12,60,2000000.0,100000.0,21.03
1,100,12,60,10000000.0,1000.0,22.725
1,100,12,60,10000000.0,10000.0,25.619
1,100,12,60,10000000.0,100000.0,21.929000000000002
1,100,12,120,100000.0,1000.0,18.112000000000002
1,100,12,120,100000.0,10000.0,19.574
1,100,12,120,100000.0,100000.0,19.664
1,100,12,120,1000000.0,1000.0,18.999000000000002
1,100,12,120,1000000.0,10000.0,19.977999999999998
1,100,12,120,1000000.0,100000.0,18.665
1,100,12,120,2000000.0,1000.0,20.58
1,100,12,120,2000000.0,10000.0,20.808000000000003
1,100,12,120,2000000.0,100000.0,19.389
1,100,12,120,10000000.0,1000.0,22.991999999999997
1,100,12,120,10000000.0,10000.0,22.353
1,100,12,120,10000000.0,100000.0,24.851999999999997
1,100,12,300,100000.0,1000.0,20.429000000000002
1,100,12,300,100000.0,10000.0,21.162
1,100,12,300,100000.0,100000.0,19.457
1,100,12,300,1000000.0,1000.0,18.048
1,100,12,300,1000000.0,10000.0,19.121
1,100,12,300,1000000.0,100000.0,20.242
1,100,12,300,2000000.0,1000.0,20.442999999999998
1,100,12,300,2000000.0,10000.0,19.222
1,100,12,300,2000000.0,100000.0,19.389
1,100,12,300,10000000.0,1000.0,21.447
1,100,12,300,10000000.0,10000.0,22.561
1,100,12,300,10000000.0,100000.0,23.471999999999998
1,100,15,1,100000.0,1000.0,18.457
1,100,15,1,100000.0,10000.0,17.457
1,100,15,1,100000.0,100000.0,19.456
1,100,15,1,1000000.0,1000.0,18.698
1,100,15,1,1000000.0,10000.0,17.893
1,100,15,1,1000000.0,100000.0,19.74
1,100,15,1,2000000.0,1000.0,18.965999999999998
1,100,15,1,2000000.0,10000.0,19.062
1,100,15,1,2000000.0,100000.0,21.221
1,100,15,1,10000000.0,1000.0,37.52
1,100,15,1,10000000.0,10000.0,36.571999999999996
1,100,15,1,10000000.0,100000.0,36.931999999999995
1,100,15,10,100000.0,1000.0,20.669
1,100,15,10,100000.0,10000.0,20.499000000000002
1,100,15,10,100000.0,100000.0,17.837
1,100,15,10,1000000.0,1000.0,19.485
1,100,15,10,1000000.0,10000.0,19.730999999999998
1,100,15,10,1000000.0,100000.0,19.878
1,100,15,10,2000000.0,1000.0,19.296
1,100,15,10,2000000.0,10000.0,19.817
1,100,15,10,2000000.0,100000.0,19.226
1,100,15,10,10000000.0,1000.0,24.168000000000003
1,100,15,10,10000000.0,10000.0,26.416
1,100,15,10,10000000.0,100000.0,24.051
1,100,15,60,100000.0,1000.0,19.336
1,100,15,60,100000.0,10000.0,19.021
1,100,15,60,100000.0,100000.0,19.887999999999998
1,100,15,60,1000000.0,1000.0,19.08
1,100,15,60,1000000.0,10000.0,17.933
1,100,15,60,1000000.0,100000.0,20.935
1,100,15,60,2000000.0,1000.0,19.141
1,100,15,60,2000000.0,10000.0,20.180999999999997
1,100,15,60,2000000.0,100000.0,22.603
1,100,15,60,10000000.0,1000.0,24.822
1,100,15,60,10000000.0,10000.0,28.66
1,100,15,60,10000000.0,100000.0,34.834
1,100,15,120,100000.0,1000.0,38.351
1,100,15,120,100000.0,10000.0,38.846
1,100,15,120,100000.0,100000.0,38.663000000000004
1,100,15,120,1000000.0,1000.0,39.269
1,100,15,120,1000000.0,10000.0,37.698
1,100,15,120,1000000.0,100000.0,39.749
1,100,15,120,2000000.0,1000.0,42.397
1,100,15,120,2000000.0,10000.0,40.835
1,100,15,120,2000000.0,100000.0,43.165
1,100,15,120,10000000.0,1000.0,47.104
1,100,15,120,10000000.0,10000.0,52.818000000000005
1,100,15,120,10000000.0,100000.0,60.945
1,100,15,300,100000.0,1000.0,41.478
1,100,15,300,100000.0,10000.0,41.17
1,100,15,300,100000.0,100000.0,39.786
1,100,15,300,1000000.0,1000.0,39.580999999999996
1,100,15,300,1000000.0,10000.0,38.404
1,100,15,300,1000000.0,100000.0,40.683
1,100,15,300,2000000.0,1000.0,40.741
1,100,15,300,2000000.0,10000.0,42.422
1,100,15,300,2000000.0,100000.0,41.747
1,100,15,300,10000000.0,1000.0,59.808
1,100,15,300,10000000.0,10000.0,42.526
1,100,15,300,10000000.0,100000.0,53.92
1,100,18,1,100000.0,1000.0,42.583999999999996
1,100,18,1,100000.0,10000.0,40.373000000000005
1,100,18,1,100000.0,100000.0,38.065
1,100,18,1,1000000.0,1000.0,37.942
1,100,18,1,1000000.0,10000.0,38.09
1,100,18,1,1000000.0,100000.0,40.695
1,100,18,1,2000000.0,1000.0,37.125
1,100,18,1,2000000.0,10000.0,40.528
1,100,18,1,2000000.0,100000.0,43.806999999999995
1,100,18,1,10000000.0,1000.0,92.29700000000001
1,100,18,1,10000000.0,10000.0,78.28699999999999
1,100,18,1,10000000.0,100000.0,68.57600000000001
1,100,18,10,100000.0,1000.0,39.172
1,100,18,10,100000.0,10000.0,37.873000000000005
1,100,18,10,100000.0,100000.0,36.757
1,100,18,10,1000000.0,1000.0,40.549
1,100,18,10,1000000.0,10000.0,37.537
1,100,18,10,1000000.0,100000.0,39.241
1,100,18,10,2000000.0,1000.0,39.294000000000004
1,100,18,10,2000000.0,10000.0,40.246
1,100,18,10,2000000.0,100000.0,41.684
1,100,18,10,10000000.0,1000.0,50.144
1,100,18,10,10000000.0,10000.0,51.608000000000004
1,100,18,10,10000000.0,100000.0,43.136
1,100,18,60,100000.0,1000.0,38.607
1,100,18,60,100000.0,10000.0,38.698
1,100,18,60,100000.0,100000.0,38.205999999999996
1,100,18,60,1000000.0,1000.0,38.847
1,100,18,60,1000000.0,10000.0,38.834
1,100,18,60,1000000.0,100000.0,40.198
1,100,18,60,2000000.0,1000.0,39.387
1,100,18,60,2000000.0,10000.0,38.782
1,100,18,60,2000000.0,100000.0,39.763000000000005
1,100,18,60,10000000.0,1000.0,46.907
1,100,18,60,10000000.0,10000.0,53.049
1,100,18,60,10000000.0,100000.0,54.857
1,100,18,120,100000.0,1000.0,41.073
1,100,18,120,100000.0,10000.0,37.254
1,100,18,120,100000.0,100000.0,41.905
1,100,18,120,1000000.0,1000.0,43.268
1,100,18,120,1000000.0,10000.0,42.303999999999995
1,100,18,120,1000000.0,100000.0,42.136
1,100,18,120,2000000.0,1000.0,40.483000000000004
1,100,18,120,2000000.0,10000.0,40.077
1,100,18,120,2000000.0,100000.0,43.442
1,100,18,120,10000000.0,1000.0,64.972
1,100,18,120,10000000.0,10000.0,66.913
1,100,18,120,10000000.0,100000.0,58.226000000000006
1,100,18,300,100000.0,1000.0,38.013000000000005
1,100,18,300,100000.0,10000.0,37.874
1,100,18,300,100000.0,100000.0,38.184
1,100,18,300,1000000.0,1000.0,43.913000000000004
1,100,18,300,1000000.0,10000.0,41.97
1,100,18,300,1000000.0,100000.0,40.976000000000006
1,100,18,300,2000000.0,1000.0,41.908
1,100,18,300,2000000.0,10000.0,38.048
1,100,18,300,2000000.0,100000.0,38.499
1,100,18,300,10000000.0,1000.0,50.677
1,100,18,300,10000000.0,10000.0,39.895
1,100,18,300,10000000.0,100000.0,61.31
1,1000,1,1,100000.0,1000.0,2942.7
1,1000,1,1,100000.0,10000.0,20009.0
1,1000,1,1,100000.0,100000.0,27924.0
1,1000,1,1,1000000.0,1000.0,3099.4
1,1000,1,1,1000000.0,10000.0,20612.0
1,1000,1,1,1000000.0,100000.0,28636.0
1,1000,1,1,2000000.0,1000.0,3115.3
1,1000,1,1,2000000.0,10000.0,19121.0
1,1000,1,1,2000000.0,100000.0,30863.0
1,1000,1,1,10000000.0,1000.0,2862.4
1,1000,1,1,10000000.0,10000.0,20733.0
1,1000,1,1,10000000.0,100000.0,30284.0
1,1000,1,10,100000.0,1000.0,2889.0
1,1000,1,10,100000.0,10000.0,20422.0
1,1000,1,10,100000.0,100000.0,21127.0
1,1000,1,10,1000000.0,1000.0,3112.3
1,1000,1,10,1000000.0,10000.0,20490.0
1,1000,1,10,1000000.0,100000.0,31966.0
1,1000,1,10,2000000.0,1000.0,3112.5
1,1000,1,10,2000000.0,10000.0,21051.0
1,1000,1,10,2000000.0,100000.0,33486.0
1,1000,1,10,10000000.0,1000.0,2884.3
1,1000,1,10,10000000.0,10000.0,22062.0
1,1000,1,10,10000000.0,100000.0,30800.0
1,1000,1,60,100000.0,1000.0,3206.3
1,1000,1,60,100000.0,10000.0,20706.0
1,1000,1,60,100000.0,100000.0,30125.0
1,1000,1,60,1000000.0,1000.0,3119.4
1,1000,1,60,1000000.0,10000.0,19749.0
1,1000,1,60,1000000.0,100000.0,29852.0
1,1000,1,60,2000000.0,1000.0,2952.9
1,1000,1,60,2000000.0,10000.0,20672.0
1,1000,1,60,2000000.0,100000.0,30437.0
1,1000,1,60,10000000.0,1000.0,3113.5
1,1000,1,60,10000000.0,10000.0,20827.0
1,1000,1,60,10000000.0,100000.0,30913.0
1,1000,1,120,100000.0,1000.0,2975.9
1,1000,1,120,100000.0,10000.0,20305.0
1,1000,1,120,100000.0,100000.0,31187.0
1,1000,1,120,1000000.0,1000.0,2832.6
1,1000,1,120,1000000.0,10000.0,19671.0
1,1000,1,120,1000000.0,100000.0,30629.0
1,1000,1,120,2000000.0,1000.0,2997.4
1,1000,1,120,2000000.0,10000.0,21012.0
1,1000,1,120,2000000.0,100000.0,30162.0
1,1000,1,120,10000000.0,1000.0,3038.6
1,1000,1,120,10000000.0,10000.0,21706.0
1,1000,1,120,10000000.0,100000.0,30014.0
1,1000,1,300,100000.0,1000.0,2857.8
1,1000,1,300,100000.0,10000.0,20595.0
1,1000,1,300,100000.0,100000.0,22319.0
1,1000,1,300,1000000.0,1000.0,2904.6
1,1000,1,300,1000000.0,10000.0,20688.0
1,1000,1,300,1000000.0,100000.0,33288.0
1,1000,1,300,2000000.0,1000.0,2909.6
1,1000,1,300,2000000.0,10000.0,20278.0
1,1000,1,300,2000000.0,100000.0,30834.0
1,1000,1,300,10000000.0,1000.0,3030.5
1,1000,1,300,10000000.0,10000.0,21701.0
1,1000,1,300,10000000.0,100000.0,22104.0
1,1000,2,1,100000.0,1000.0,879.73
1,1000,2,1,100000.0,10000.0,5877.8
1,1000,2,1,100000.0,100000.0,7327.0
1,1000,2,1,1000000.0,1000.0,992.87
1,1000,2,1,1000000.0,10000.0,6000.2
1,1000,2,1,1000000.0,100000.0,8312.2
1,1000,2,1,2000000.0,1000.0,1035.8
1,1000,2,1,2000000.0,10000.0,5990.0
1,1000,2,1,2000000.0,100000.0,7508.5
1,1000,2,1,10000000.0,1000.0,1039.2
1,1000,2,1,10000000.0,10000.0,6124.9
1,1000,2,1,10000000.0,100000.0,7319.5
1,1000,2,10,100000.0,1000.0,895.38
1,1000,2,10,100000.0,10000.0,5883.2
1,1000,2,10,100000.0,100000.0,8125.6
1,1000,2,10,1000000.0,1000.0,928.65
1,1000,2,10,1000000.0,10000.0,6099.1
1,1000,2,10,1000000.0,100000.0,10202.0
1,1000,2,10,2000000.0,1000.0,914.93
1,1000,2,10,2000000.0,10000.0,5853.0
1,1000,2,10,2000000.0,100000.0,7295.5
1,1000,2,10,10000000.0,1000.0,1009.7
1,1000,2,10,10000000.0,10000.0,6087.0
1,1000,2,10,10000000.0,100000.0,9246.7
1,1000,2,60,100000.0,1000.0,924.08
1,1000,2,60,100000.0,10000.0,5732.5
1,1000,2,60,100000.0,100000.0,8075.7
1,1000,2,60,1000000.0,1000.0,929.96
1,1000,2,60,1000000.0,10000.0,5942.8
1,1000,2,60,1000000.0,100000.0,7566.2
1,1000,2,60,2000000.0,1000.0,956.23
1,1000,2,60,2000000.0,10000.0,6075.3
1,1000,2,60,2000000.0,100000.0,9381.5
1,1000,2,60,10000000.0,1000.0,958.74
1,1000,2,60,10000000.0,10000.0,6168.9
1,1000,2,60,10000000.0,100000.0,9327.8
1,1000,2,120,100000.0,1000.0,1047.4
1,1000,2,120,100000.0,10000.0,6169.0
1,1000,2,120,100000.0,100000.0,7714.3
1,1000,2,120,1000000.0,1000.0,923.34
1,1000,2,120,1000000.0,10000.0,6036.6
1,1000,2,120,1000000.0,100000.0,9393.3
1,1000,2,120,2000000.0,1000.0,985.73
1,1000,2,120,2000000.0,10000.0,6229.0
1,1000,2,120,2000000.0,100000.0,8105.3
1,1000,2,120,10000000.0,1000.0,1005.6
1,1000,2,120,10000000.0,10000.0,5757.6
1,1000,2,120,10000000.0,100000.0,9236.0
1,1000,2,300,100000.0,1000.0,948.74
1,1000,2,300,100000.0,10000.0,6168.8
1,1000,2,300,100000.0,100000.0,7281.7
1,1000,2,300,1000000.0,1000.0,927.5
1,1000,2,300,1000000.0,10000.0,6125.7
1,1000,2,300,1000000.0,100000.0,6684.6
1,1000,2,300,2000000.0,1000.0,1001.5
1,1000,2,300,2000000.0,10000.0,6100.4
1,1000,2,300,2000000.0,100000.0,8891.5
1,1000,2,300,10000000.0,1000.0,918.61
1,1000,2,300,10000000.0,10000.0,6507.5
1,1000,2,300,10000000.0,100000.0,7939.8
1,1000,3,1,100000.0,1000.0,101.54
1,1000,3,1,100000.0,10000.0,100.26
1,1000,3,1,100000.0,100000.0,96.506
1,1000,3,1,1000000.0,1000.0,97.758
1,1000,3,1,1000000.0,10000.0,96.322
1,1000,3,1,1000000.0,100000.0,95.88600000000001
1,1000,3,1,2000000.0,1000.0,104.48
1,1000,3,1,2000000.0,10000.0,106.96
1,1000,3,1,2000000.0,100000.0,96.86200000000001
1,1000,3,1,10000000.0,1000.0,122.28
1,1000,3,1,10000000.0,10000.0,123.5
1,1000,3,1,10000000.0,100000.0,114.14
1,1000,3,10,100000.0,1000.0,104.47
1,1000,3,10,100000.0,10000.0,95.11399999999999
1,1000,3,10,100000.0,100000.0,96.536
1,1000,3,10,1000000.0,1000.0,99.414
1,1000,3,10,1000000.0,10000.0,100.45
1,1000,3,10,1000000.0,100000.0,90.941
1,1000,3,10,2000000.0,1000.0,102.1
1,1000,3,10,2000000.0,10000.0,102.58
1,1000,3,10,2000000.0,100000.0,101.66
1,1000,3,10,10000000.0,1000.0,104.56
1,1000,3,10,10000000.0,10000.0,113.08
1,1000,3,10,10000000.0,100000.0,108.22
1,1000,3,60,100000.0,1000.0,94.95700000000001
1,1000,3,60,100000.0,10000.0,98.90899999999999
1,1000,3,60,100000.0,100000.0,101.75
1,1000,3,60,1000000.0,1000.0,102.9
1,1000,3,60,1000000.0,10000.0,96.307
1,1000,3,60,1000000.0,100000.0,99.516
1,1000,3,60,2000000.0,1000.0,95.302
1,1000,3,60,2000000.0,10000.0,104.47
1,1000,3,60,2000000.0,100000.0,87.087
1,1000,3,60,10000000.0,1000.0,117.96
1,1000,3,60,10000000.0,10000.0,99.835
1,1000,3,60,10000000.0,100000.0,109.68
1,1000,3,120,100000.0,1000.0,95.792
1,1000,3,120,100000.0,10000.0,99.587
1,1000,3,120,100000.0,100000.0,93.59700000000001
1,1000,3,120,1000000.0,1000.0,95.89200000000001
1,1000,3,120,1000000.0,10000.0,97.46700000000001
1,1000,3,120,1000000.0,100000.0,99.301
1,1000,3,120,2000000.0,1000.0,103.15
1,1000,3,120,2000000.0,10000.0,104.66
1,1000,3,120,2000000.0,100000.0,100.75
1,1000,3,120,10000000.0,1000.0,95.75299999999999
1,1000,3,120,10000000.0,10000.0,115.64
1,1000,3,120,10000000.0,100000.0,105.58
1,1000,3,300,100000.0,1000.0,98.852
1,1000,3,300,100000.0,10000.0,99.09100000000001
1,1000,3,300,100000.0,100000.0,94.14
1,1000,3,300,1000000.0,1000.0,93.10700000000001
1,1000,3,300,1000000.0,10000.0,101.04
1,1000,3,300,1000000.0,100000.0,97.984
1,1000,3,300,2000000.0,1000.0,106.07
1,1000,3,300,2000000.0,10000.0,101.7
1,1000,3,300,2000000.0,100000.0,111.53
1,1000,3,300,10000000.0,1000.0,100.25
1,1000,3,300,10000000.0,10000.0,108.27
1,1000,3,300,10000000.0,100000.0,103.14
1,1000,6,1,100000.0,1000.0,89.257
1,1000,6,1,100000.0,10000.0,85.51100000000001
1,1000,6,1,100000.0,100000.0,95.895
1,1000,6,1,1000000.0,1000.0,96.676
1,1000,6,1,1000000.0,10000.0,93.515
1,1000,6,1,1000000.0,100000.0,85.86399999999999
1,1000,6,1,2000000.0,1000.0,103.12
1,1000,6,1,2000000.0,10000.0,100.43
1,1000,6,1,2000000.0,100000.0,87.585
1,1000,6,1,10000000.0,1000.0,119.24
1,1000,6,1,10000000.0,10000.0,121.31
1,1000,6,1,10000000.0,100000.0,111.59
1,1000,6,10,100000.0,1000.0,91.26100000000001
1,1000,6,10,100000.0,10000.0,93.441
1,1000,6,10,100000.0,100000.0,90.93799999999999
1,1000,6,10,1000000.0,1000.0,97.67299999999999
1,1000,6,10,1000000.0,10000.0,93.199
1,1000,6,10,1000000.0,100000.0,94.109
1,1000,6,10,2000000.0,1000.0,99.88600000000001
1,1000,6,10,2000000.0,10000.0,92.473
1,1000,6,10,2000000.0,100000.0,95.007
1,1000,6,10,10000000.0,1000.0,114.04
1,1000,6,10,10000000.0,10000.0,113.83
1,1000,6,10,10000000.0,100000.0,99.63600000000001
1,1000,6,60,100000.0,1000.0,96.54299999999999
1,1000,6,60,100000.0,10000.0,92.835
1,1000,6,60,100000.0,100000.0,92.51799999999999
1,1000,6,60,1000000.0,1000.0,93.757
1,1000,6,60,1000000.0,10000.0,100.55
1,1000,6,60,1000000.0,100000.0,95.301
1,1000,6,60,2000000.0,1000.0,93.822
1,1000,6,60,2000000.0,10000.0,95.215
1,1000,6,60,2000000.0,100000.0,94.052
