spouts,max_spout,topology_level,netty_min_wait,message_size,bolts,$<throughput
1,100,2,100,10000.0,2,2.9404845918607387
1,100,2,100,10000.0,3,1.9833399444664817
1,100,2,100,10000.0,6,1.960169358632586
1,100,2,100,100000.0,1,29.375477351506962
1,100,2,100,100000.0,2,28.850869853726092
1,100,2,100,100000.0,3,19.833792816200244
1,100,2,100,100000.0,6,19.176190841451252
1,100,2,100,1000000.0,1,287.11705762439345
1,100,2,100,1000000.0,2,297.5659108492531
1,100,2,100,1000000.0,3,197.3904976214445
1,100,2,100,1000000.0,6,192.47055200554317
1,100,2,1000,10.0,1,1.8381001396956107
1,100,2,1000,10.0,2,1.7041291048209812
1,100,2,1000,10.0,3,1.8272516308220805
1,100,2,1000,10.0,6,1.9469646820606674
1,100,2,1000,100.0,1,1.845835794447726
1,100,2,1000,100.0,2,1.7085839256424276
1,100,2,1000,100.0,3,1.8195713089995997
1,100,2,1000,100.0,6,1.7901256668218108
1,100,2,1000,1000.0,1,1.9439746505705566
1,100,2,1000,1000.0,2,1.6427104722792607
1,100,2,1000,1000.0,3,1.7346655564807105
1,100,2,1000,1000.0,6,1.8964536317087046
1,100,2,1000,10000.0,1,3.3170796430822302
1,100,2,1000,10000.0,2,2.9405710588996383
1,100,2,1000,10000.0,3,2.023185708216157
1,100,2,1000,10000.0,6,1.9958088015168147
1,100,2,1000,100000.0,1,29.2363466261256
1,100,2,1000,100000.0,2,29.342723004694836
1,100,2,1000,100000.0,3,19.53201296925661
1,100,2,1000,100000.0,6,18.810428501561265
1,100,2,1000,1000000.0,1,293.4444509654323
1,100,2,1000,1000000.0,2,304.1547539388041
1,100,2,1000,1000000.0,3,193.18072056408772
1,100,2,1000,1000000.0,6,182.0565103408098
1,100,3,10,10.0,1,2.0582060675914873
1,100,3,10,10.0,2,2.0703505103414006
1,100,3,10,10.0,3,2.2900064120179535
1,100,3,10,10.0,6,2.3490169364121116
1,100,3,10,100.0,1,2.092487968194183
1,100,3,10,100.0,2,2.137711366211334
1,100,3,10,100.0,3,2.322017368689918
1,100,3,10,100.0,6,2.2602956466705844
1,100,3,10,1000.0,1,2.384699766299423
1,100,3,10,1000.0,2,2.075980900975711
1,100,3,10,1000.0,3,2.4147590070510963
1,100,3,10,1000.0,6,2.3881167311458182
1,100,3,10,10000.0,1,3.580764135066423
1,100,3,10,10000.0,2,2.9364263691087946
1,100,3,10,10000.0,3,2.598820135658411
1,100,3,10,10000.0,6,2.6709401709401708
1,100,3,10,100000.0,1,30.06976184748617
1,100,3,10,100000.0,2,28.905075731298417
1,100,3,10,100000.0,3,26.362270318719847
1,100,3,10,100000.0,6,25.757927002034876
1,100,3,10,1000000.0,1,277.4771775021505
1,100,3,10,1000000.0,2,285.0383376564148
1,100,3,10,1000000.0,3,258.9466052100057
1,100,3,10,1000000.0,6,253.76846165558544
1,100,3,100,10.0,1,2.0589264757355514
1,100,3,100,10.0,2,2.1166709000084665
1,100,3,100,10.0,3,2.2205444775058845
1,100,3,100,10.0,6,2.31000231000231
1,100,3,100,100.0,1,2.0472086310315882
1,100,3,100,100.0,2,2.0849839456236188
1,100,3,100,100.0,3,2.166800286017638
1,100,3,100,100.0,6,2.378234398782344
1,100,3,100,1000.0,1,2.189237707430273
1,100,3,100,1000.0,2,2.0574015019030965
1,100,3,100,1000.0,3,2.2636213414220068
1,100,3,100,1000.0,6,2.426124508709787
1,100,3,100,10000.0,1,3.6305547487656114
1,100,3,100,10000.0,2,2.961734391659756
1,100,3,100,10000.0,3,2.6619815790874726
1,100,3,100,10000.0,6,2.6208197924310723
1,100,3,100,100000.0,1,29.331534332560935
1,100,3,100,100000.0,2,29.753049687592977
1,100,3,100,100000.0,3,26.643220632510058
1,100,3,100,100000.0,6,25.519318123819733
1,100,3,100,1000000.0,1,308.641975308642
1,100,3,100,1000000.0,2,267.61581074209863
1,100,3,100,1000000.0,3,276.82427195216474
1,100,3,100,1000000.0,6,260.53200635698096
1,100,3,1000,10.0,1,2.030333177674456
1,100,3,1000,10.0,2,2.138259884106314
1,100,3,1000,10.0,3,2.345215759849906
1,100,3,1000,10.0,6,2.3459309827104886
1,100,3,1000,100.0,1,2.0890782986546337
1,100,3,1000,100.0,2,2.0725388601036268
1,100,3,1000,100.0,3,2.3313283909171445
1,100,3,1000,100.0,6,2.358935648235516
1,100,3,1000,1000.0,1,2.151833362024445
1,100,3,1000,1000.0,2,2.1200364646271916
1,100,3,1000,1000.0,3,2.2361859612245354
1,100,3,1000,1000.0,6,2.358880003774208
1,100,3,1000,10000.0,1,3.6025650262987248
1,100,3,1000,10000.0,2,3.006253006253006
1,100,3,1000,10000.0,3,2.6190351474516786
1,100,3,1000,10000.0,6,2.6376872757965817
1,100,3,1000,100000.0,1,28.780291256547518
1,100,3,1000,100000.0,2,29.48982601002654
1,100,3,1000,100000.0,3,25.835787733167987
1,100,3,1000,100000.0,6,25.851149083576765
1,100,3,1000,1000000.0,1,292.63724686878146
1,100,3,1000,1000000.0,2,311.1484489249821
1,100,3,1000,1000000.0,3,238.8287836450049
1,100,3,1000,1000000.0,6,243.70628518509494
1,100,4,10,10.0,1,2.638522427440633
1,100,4,10,10.0,2,2.6880997822639174
1,100,4,10,10.0,3,2.5687790593131083
1,100,4,10,10.0,6,2.6524495371475556
1,100,4,10,100.0,1,2.6437541308658297
1,100,4,10,100.0,2,2.6875940657923025
1,100,4,10,100.0,3,2.730524533762936
1,100,4,10,100.0,6,2.748763056624519
1,100,4,10,1000.0,1,2.7842744180866466
1,100,4,10,1000.0,2,2.6946914578280787
1,100,4,10,1000.0,3,2.664464043057739
1,100,4,10,1000.0,6,2.816266756787203
1,100,4,10,10000.0,1,3.7577032917480837
1,100,4,10,10000.0,2,3.6548371770037646
1,100,4,10,10000.0,3,3.2522440483933917
1,100,4,10,10000.0,6,3.2605151613955003
1,100,4,10,100000.0,1,29.024206187960758
1,100,4,10,100000.0,2,35.82303421099767
1,100,4,10,100000.0,3,32.431731205811765
1,100,4,10,100000.0,6,32.7021812354884
1,100,4,10,1000000.0,1,287.720105880999
1,100,4,10,1000000.0,2,345.2442603141723
1,100,4,10,1000000.0,3,313.5877575339459
1,100,4,10,1000000.0,6,328.81757201104824
1,100,4,100,10.0,1,2.654350480437437
1,100,4,100,10.0,2,2.6669511414550886
1,100,4,100,10.0,3,2.660494319844627
1,100,4,100,10.0,6,2.827334671605078
1,100,4,100,100.0,1,2.724053391446472
1,100,4,100,100.0,2,2.7031410498999837
1,100,4,100,100.0,3,2.734855736359907
1,100,4,100,100.0,6,2.7137042062415198
1,100,4,100,1000.0,1,2.8586130009719284
1,100,4,100,1000.0,2,2.61766399664939
1,100,4,100,1000.0,3,2.7247956403269753
1,100,4,100,1000.0,6,2.6342825531466505
1,100,4,100,10000.0,1,3.7467216185837393
1,100,4,100,10000.0,2,3.7450378248820315
1,100,4,100,10000.0,3,3.2715019465436583
1,100,4,100,10000.0,6,3.3387866849187007
1,100,4,100,100000.0,1,29.165572957680755
1,100,4,100,100000.0,2,35.36568114301882
1,100,4,100,100000.0,3,32.52984613382779
1,100,4,100,100000.0,6,32.33525189161224
1,100,4,100,1000000.0,1,306.3350079647102
1,100,4,100,1000000.0,2,371.36066547831257
1,100,4,100,1000000.0,3,336.82508673245985
1,100,4,100,1000000.0,6,322.17532781339605
1,100,4,1000,10.0,1,2.932981375568265
1,100,4,1000,10.0,2,2.6904140547230218
1,100,4,1000,10.0,3,2.621025869525332
1,100,4,1000,10.0,6,2.7041644131963225
1,100,4,1000,100.0,1,2.9058785923924098
1,100,4,1000,100.0,2,2.6326181387389758
1,100,4,1000,100.0,3,2.5552574421873
1,100,4,1000,100.0,6,2.770006371014653
1,100,4,1000,1000.0,1,2.8605755478002175
1,100,4,1000,1000.0,2,2.645222727753677
1,100,4,1000,1000.0,3,2.5955823188932436
1,100,4,1000,1000.0,6,2.7938423714134046
1,100,4,1000,10000.0,1,3.846005922849121
1,100,4,1000,10000.0,2,3.7467216185837393
1,100,4,1000,10000.0,3,3.267226451465351
1,100,4,1000,10000.0,6,3.2747159183940795
1,100,4,1000,100000.0,1,29.40138774550159
1,100,4,1000,100000.0,2,36.95764653706852
1,100,4,1000,100000.0,3,32.3185314459311
1,100,4,1000,100000.0,6,32.190568163528084
1,100,4,1000,1000000.0,1,291.34133550868194
1,100,4,1000,1000000.0,2,340.26336384361497
1,100,4,1000,1000000.0,3,315.1690882158278
1,100,4,1000,1000000.0,6,345.8891079519906
1,100,5,10,10.0,1,3.121585765568909
1,100,5,10,10.0,2,2.6982542295135046
1,100,5,10,10.0,3,3.0337044565118467
1,100,5,10,10.0,6,3.17490554655999
1,100,5,10,100.0,1,3.1178873195522714
1,100,5,10,100.0,2,2.8210336267208307
1,100,5,10,100.0,3,3.0505475732894056
1,100,5,10,100.0,6,3.1433690629616824
1,100,5,10,1000.0,1,3.694399290675336
1,100,5,10,1000.0,2,2.696871628910464
1,100,5,10,1000.0,3,3.073329645337759
1,100,5,10,1000.0,6,3.134697971850412
1,100,5,10,10000.0,1,5.8830450641251915
1,100,5,10,10000.0,2,5.13821806597472
1,100,5,10,10000.0,3,3.886060700268138
1,100,5,10,10000.0,6,3.964006818091727
1,100,5,10,100000.0,1,59.89458552946814
1,100,5,10,100000.0,2,51.47210212065061
1,100,5,10,100000.0,3,38.39508542906508
1,100,5,10,100000.0,6,38.94384297842511
1,100,5,10,1000000.0,1,610.3888176768601
1,100,5,10,1000000.0,2,477.5777257748699
1,100,5,10,1000000.0,3,382.0001528000612
1,100,5,10,1000000.0,6,427.0219489281749
1,100,5,100,10.0,1,2.9390154298310067
1,100,5,100,10.0,2,2.8766216954808272
1,100,5,100,10.0,3,3.1170126550713797
1,100,5,100,10.0,6,3.300656830709311
1,100,5,100,100.0,1,3.108389543377576
1,100,5,100,100.0,2,2.825577124127603
1,100,5,100,100.0,3,3.066167903354388
1,100,5,100,100.0,6,3.1031807602792862
1,100,5,100,1000.0,1,3.3650772285223947
1,100,5,100,1000.0,2,2.8824258495950192
1,100,5,100,1000.0,3,3.290231303260619
1,100,5,100,1000.0,6,3.3113679260902678
1,100,5,100,10000.0,1,5.81192607230036
1,100,5,100,10000.0,2,5.155968032998196
1,100,5,100,10000.0,3,3.884400248601616
1,100,5,100,10000.0,6,3.939489442168295
1,100,5,100,100000.0,1,57.97773654916512
1,100,5,100,100000.0,2,50.31193399074261
1,100,5,100,100000.0,3,39.8184279684638
1,100,5,100,100000.0,6,39.306631028654536
1,100,5,100,1000000.0,1,621.5426689042204
1,100,5,100,1000000.0,2,510.67306710244105
1,100,5,100,1000000.0,3,369.68576709796673
1,100,5,100,1000000.0,6,390.3657727290471
1,100,5,1000,10.0,1,2.998500749625187
1,100,5,1000,10.0,2,2.747403703500192
1,100,5,1000,10.0,3,2.9750394192723055
1,100,5,1000,10.0,6,3.2243502934158768
1,100,5,1000,100.0,1,3.037851631326326
1,100,5,1000,100.0,2,2.815156804233996
1,100,5,1000,100.0,3,3.0270008475602372
1,100,5,1000,100.0,6,3.1525851197982346
1,100,5,1000,1000.0,1,3.435717721432007
1,100,5,1000,1000.0,2,2.802690582959641
1,100,5,1000,1000.0,3,3.162855425878483
1,100,5,1000,1000.0,6,3.086896125945362
1,100,5,1000,10000.0,1,5.903187721369539
1,100,5,1000,10000.0,2,5.232314776056928
1,100,5,1000,10000.0,3,3.935923170779706
1,100,5,1000,10000.0,6,3.873716831299632
1,100,5,1000,100000.0,1,56.10412926391382
1,100,5,1000,100000.0,2,50.681668440525065
1,100,5,1000,100000.0,3,39.56948401392846
1,100,5,1000,100000.0,6,39.281926385669955
1,100,5,1000,1000000.0,1,577.4672287347694
1,100,5,1000,1000000.0,2,506.89375506893754
1,100,5,1000,1000000.0,3,374.2795119395164
1,100,5,1000,1000000.0,6,383.8771593090211
1,1000,2,10,10.0,1,1.7352073572791948
1,1000,2,10,10.0,2,1.6122011382140036
1,1000,2,10,10.0,3,1.7535553334385467
1,1000,2,10,10.0,6,1.8116598427479256
1,1000,2,10,100.0,1,1.6641704110500914
1,1000,2,10,100.0,2,1.670425123193853
1,1000,2,10,100.0,3,1.775883502042266
1,1000,2,10,100.0,6,1.7787264318747777
1,1000,2,10,1000.0,1,1.8877897757305746
1,1000,2,10,1000.0,2,1.6296730875786318
1,1000,2,10,1000.0,3,1.652564780539397
1,1000,2,10,1000.0,6,1.7539859330328171
1,1000,2,10,10000.0,1,3.7378985534332596
1,1000,2,10,10000.0,2,2.9393609829223126
1,1000,2,10,10000.0,3,1.9500399758195044
1,1000,2,10,10000.0,6,1.963016764163166
1,1000,2,10,100000.0,1,29.320354189878614
1,1000,2,10,100000.0,2,28.887540803651387
1,1000,2,10,100000.0,3,19.16149306353951
1,1000,2,10,100000.0,6,19.330021456323816
1,1000,2,10,1000000.0,1,274.9745648527511
1,1000,2,10,1000000.0,2,271.4146129627619
1,1000,2,10,1000000.0,3,187.45196543385757
1,1000,2,10,1000000.0,6,186.46975460580296
1,1000,2,100,10.0,1,1.7288774398782871
1,1000,2,100,10.0,2,1.7530942112829144
1,1000,2,100,10.0,3,1.7033743846560034
1,1000,2,100,10.0,6,1.8677624206200971
1,1000,2,100,100.0,1,1.7492915369275444
1,1000,2,100,100.0,2,1.7726410579121834
1,1000,2,100,100.0,3,1.7538013644574615
1,1000,2,100,100.0,6,1.7750323943411968
1,1000,2,100,1000.0,1,1.9639420244314387
1,1000,2,100,1000.0,2,1.5308309350315352
1,1000,2,100,1000.0,3,1.7226528854435832
1,1000,2,100,1000.0,6,1.6983407211154702
1,1000,2,100,10000.0,1,3.6292371343543586
1,1000,2,100,10000.0,2,2.932121389825539
1,1000,2,100,10000.0,3,1.971181328970452
1,1000,2,100,10000.0,6,1.9783176386800665
1,1000,2,100,100000.0,1,28.75132974900089
1,1000,2,100,100000.0,2,29.278290147855365
1,1000,2,100,100000.0,3,19.081784528489102
1,1000,2,100,100000.0,6,19.28342782212966
1,1000,2,100,1000000.0,1,291.5451895043732
1,1000,2,100,1000000.0,2,282.3981248764508
1,1000,2,100,1000000.0,3,190.71231047964145
1,1000,2,100,1000000.0,6,196.205387799949
1,1000,2,1000,10.0,1,1.7551249648975007
1,1000,2,1000,10.0,2,1.7117425539198905
1,1000,2,1000,10.0,3,1.7066885122796238
1,1000,2,1000,10.0,6,1.8229214138578487
1,1000,2,1000,100.0,1,1.6847496462025744
1,1000,2,1000,100.0,2,1.7436487593939076
1,1000,2,1000,100.0,3,1.6532204734823437
1,1000,2,1000,100.0,6,1.8582870310148105
1,1000,2,1000,1000.0,1,1.890609343391375
1,1000,2,1000,1000.0,2,1.5226494099733536
1,1000,2,1000,1000.0,3,1.6975623005364298
1,1000,2,1000,1000.0,6,1.7812611328820804
1,1000,2,1000,10000.0,1,3.687043728338618
1,1000,2,1000,10000.0,2,2.921670026587197
1,1000,2,1000,10000.0,3,1.933562782783557
1,1000,2,1000,10000.0,6,1.9814928567182515
1,1000,2,1000,100000.0,1,28.816782894357676
1,1000,2,1000,100000.0,2,29.09514111143439
1,1000,2,1000,100000.0,3,19.135459920779198
1,1000,2,1000,100000.0,6,19.465856887020166
1,1000,2,1000,1000000.0,1,292.24384826699395
1,1000,2,1000,1000000.0,2,283.7764976304663
1,1000,2,1000,1000000.0,3,195.69471624266146
1,1000,2,1000,1000000.0,6,193.40115267086995
1,1000,3,10,10.0,1,1.8107413174953826
1,1000,3,10,10.0,2,2.028726771078471
1,1000,3,10,10.0,3,2.1832154396995898
1,1000,3,10,10.0,6,2.2265764161026005
1,1000,3,10,100.0,1,1.9007070630274463
1,1000,3,10,100.0,2,2.0927069163963585
1,1000,3,10,100.0,3,2.1079258010118043
1,1000,3,10,100.0,6,2.2411976960487685
1,1000,3,10,1000.0,1,2.173487795866026
1,1000,3,10,1000.0,2,2.060453711907362
1,1000,3,10,1000.0,3,2.216803369541122
1,1000,3,10,1000.0,6,2.198768689533861
1,1000,3,10,10000.0,1,3.6780932764454906
1,1000,3,10,10000.0,2,2.9714149878171985
1,1000,3,10,10000.0,3,2.6590794267024758
1,1000,3,10,10000.0,6,2.621506842132858
1,1000,3,10,100000.0,1,29.284291905821714
1,1000,3,10,100000.0,2,29.07399331298154
1,1000,3,10,100000.0,3,25.745990062047838
1,1000,3,10,100000.0,6,26.202017555351762
1,1000,3,10,1000000.0,1,275.7479663587481
1,1000,3,10,1000000.0,2,304.98032876879444
1,1000,3,10,1000000.0,3,238.94862604540023
1,1000,3,10,1000000.0,6,253.6912070627632
1,1000,3,100,10.0,1,1.8965255651646185
1,1000,3,100,10.0,2,2.074817934726228
1,1000,3,100,10.0,3,2.072667730636102
1,1000,3,100,10.0,6,2.170185984938909
1,1000,3,100,100.0,1,1.889323433278543
1,1000,3,100,100.0,2,2.1373001624348125
1,1000,3,100,100.0,3,2.1054404581438435
1,1000,3,100,100.0,6,2.2307984027483436
1,1000,3,100,1000.0,1,2.103093650760268
1,1000,3,100,1000.0,2,2.059604967767182
1,1000,3,100,1000.0,3,2.1252630012964104
1,1000,3,100,1000.0,6,2.2116554240849275
1,1000,3,100,10000.0,1,3.628973726230222
1,1000,3,100,10000.0,2,2.9248318221702254
1,1000,3,100,10000.0,3,2.6047093144405085
1,1000,3,100,10000.0,6,2.6319252533228057
1,1000,3,100,100000.0,1,29.973323741869734
1,1000,3,100,100000.0,2,28.838389664321145
1,1000,3,100,100000.0,3,25.98820135658411
1,1000,3,100,100000.0,6,26.386616708005697
1,1000,3,100,1000000.0,1,299.34742261869127
1,1000,3,100,1000000.0,2,288.3672645481285
1,1000,3,100,1000000.0,3,266.4322063251006
1,1000,3,100,1000000.0,6,269.8618307426598
1,1000,3,1000,10.0,1,1.8837358248879177
1,1000,3,1000,10.0,2,2.1591743317355445
1,1000,3,1000,10.0,3,2.100090303883067
1,1000,3,1000,10.0,6,2.205703950415775
1,1000,3,1000,100.0,1,1.8201674554058973
1,1000,3,1000,100.0,2,2.2017217464056893
1,1000,3,1000,100.0,3,2.134653972591043
1,1000,3,1000,100.0,6,2.198285337436799
1,1000,3,1000,1000.0,1,1.958250107703756
1,1000,3,1000,1000.0,2,2.0237589298362777
1,1000,3,1000,1000.0,3,1.9974831712042826
1,1000,3,1000,1000.0,6,2.0887292171442895
1,1000,3,1000,10000.0,1,3.7026066350710902
1,1000,3,1000,10000.0,2,2.9736239555145856
1,1000,3,1000,10000.0,3,2.6031498112716385
1,1000,3,1000,10000.0,6,2.6361575367743977
1,1000,3,1000,100000.0,1,28.868360277136258
1,1000,3,1000,100000.0,2,28.841716658975542
1,1000,3,1000,100000.0,3,26.91355366562601
1,1000,3,1000,100000.0,6,26.285353800862158
1,1000,3,1000,1000000.0,1,318.2483610209407
1,1000,3,1000,1000000.0,2,282.5736810873435
1,1000,3,1000,1000000.0,3,280.3869339688771
1,1000,3,1000,1000000.0,6,265.9574468085106
1,1000,4,10,10.0,1,2.973358705994291
1,1000,4,10,10.0,2,2.602269178723847
1,1000,4,10,10.0,3,2.4677952717042593
1,1000,4,10,10.0,6,2.654632333421821
1,1000,4,10,100.0,1,2.8562451800862587
1,1000,4,10,100.0,2,2.558395374421163
1,1000,4,10,100.0,3,2.4188476609743117
1,1000,4,10,100.0,6,2.542911633820725
1,1000,4,10,1000.0,1,2.8946073465134456
1,1000,4,10,1000.0,2,2.5103552152629596
1,1000,4,10,1000.0,3,2.5811114265802853
1,1000,4,10,1000.0,6,2.4818206636388456
1,1000,4,10,10000.0,1,3.89757181276065
1,1000,4,10,10000.0,2,3.700551382155941
1,1000,4,10,10000.0,3,3.2812705079406745
1,1000,4,10,10000.0,6,3.376211215773659
1,1000,4,10,100000.0,1,29.313478337339507
1,1000,4,10,100000.0,2,36.82698681593872
1,1000,4,10,100000.0,3,32.1099444497961
1,1000,4,10,100000.0,6,32.99132328197684
1,1000,4,10,1000000.0,1,314.79207983127145
1,1000,4,10,1000000.0,2,351.2839428109741
1,1000,4,10,1000000.0,3,316.2755392497944
1,1000,4,10,1000000.0,6,327.2679670113889
1,1000,4,100,10.0,1,2.9888218064439
1,1000,4,100,10.0,2,2.6362965306337656
1,1000,4,100,10.0,3,2.5091584282631607
1,1000,4,100,10.0,6,2.7269504513103
1,1000,4,100,100.0,1,2.9856985041650494
1,1000,4,100,100.0,2,2.573075339645945
1,1000,4,100,100.0,3,2.4765961662291347
1,1000,4,100,100.0,6,2.577386015103482
1,1000,4,100,1000.0,1,2.987839493262422
1,1000,4,100,1000.0,2,2.7145881969705195
1,1000,4,100,1000.0,3,2.567657782570739
1,1000,4,100,1000.0,6,2.5541479362484676
1,1000,4,100,10000.0,1,3.8349440098174568
1,1000,4,100,10000.0,2,3.7111259556149334
1,1000,4,100,10000.0,3,3.3055665741108027
1,1000,4,100,10000.0,6,3.269362801190048
1,1000,4,100,100000.0,1,29.077374894594517
1,1000,4,100,100000.0,2,37.10024486161608
1,1000,4,100,100000.0,3,32.65732667123869
1,1000,4,100,100000.0,6,33.63266404331887
1,1000,4,100,1000000.0,1,272.1754987616015
1,1000,4,100,1000000.0,2,362.7525664744078
1,1000,4,100,1000000.0,3,332.7454829800686
1,1000,4,100,1000000.0,6,329.55444239388345
1,1000,4,1000,10.0,1,3.020235578375113
1,1000,4,1000,10.0,2,2.530236324072668
1,1000,4,1000,10.0,3,2.520733029164881
1,1000,4,1000,10.0,6,2.6356017078699066
1,1000,4,1000,100.0,1,2.8527414845666685
1,1000,4,1000,100.0,2,2.5922181610804365
1,1000,4,1000,100.0,3,2.5147110596992404
1,1000,4,1000,100.0,6,2.4713325425069197
1,1000,4,1000,1000.0,1,2.7399512288681263
1,1000,4,1000,1000.0,2,2.5841128740503385
1,1000,4,1000,1000.0,3,2.445466105839773
1,1000,4,1000,1000.0,6,2.43036990229913
1,1000,4,1000,10000.0,1,3.870118812647548
1,1000,4,1000,10000.0,2,3.7316217628181207
1,1000,4,1000,10000.0,3,3.282455276546857
1,1000,4,1000,10000.0,6,3.321486697445777
1,1000,4,1000,100000.0,1,29.626996118863506
1,1000,4,1000,100000.0,2,37.48547437867826
1,1000,4,1000,100000.0,3,33.03164431525401
1,1000,4,1000,100000.0,6,32.767547021429976
1,1000,4,1000,1000000.0,1,290.5456447207856
1,1000,4,1000,1000000.0,2,309.76055509091475
1,1000,4,1000,1000000.0,3,310.6168851338759
1,1000,4,1000,1000000.0,6,313.01843678592667
1,1000,5,10,10.0,1,2.542911633820725
1,1000,5,10,10.0,2,2.6770178021683844
1,1000,5,10,10.0,3,2.7711577897245467
1,1000,5,10,10.0,6,2.945594862882559
1,1000,5,10,100.0,1,2.72234775270193
1,1000,5,10,100.0,2,2.62246931710899
1,1000,5,10,100.0,3,2.7477811667078833
1,1000,5,10,100.0,6,2.851846570654499
1,1000,5,10,1000.0,1,3.140604880499984
1,1000,5,10,1000.0,2,2.5631824473266005
1,1000,5,10,1000.0,3,2.696798899706049
1,1000,5,10,1000.0,6,3.0526894193784724
1,1000,5,10,10000.0,1,5.950255861002023
1,1000,5,10,10000.0,2,5.157297576070139
1,1000,5,10,10000.0,3,4.040240798351582
1,1000,5,10,10000.0,6,3.928501276762915
1,1000,5,10,100000.0,1,60.390120176339146
1,1000,5,10,100000.0,2,51.62622612287042
1,1000,5,10,100000.0,3,39.78516013526954
1,1000,5,10,100000.0,6,40.09783872649264
1,1000,5,10,1000000.0,1,370.4801422643746
1,1000,5,10,1000000.0,2,483.2318546438581
1,1000,5,10,1000000.0,3,362.8973726230222
1,1000,5,10,1000000.0,6,393.60780917893413
1,1000,5,100,10.0,1,2.6389402016150316
1,1000,5,100,10.0,2,2.6625485915117952
1,1000,5,100,10.0,3,2.83149757906957
1,1000,5,100,10.0,6,2.829334540516071
1,1000,5,100,100.0,1,2.723163226403791
1,1000,5,100,100.0,2,2.6319252533228057
1,1000,5,100,100.0,3,2.8109627547434997
1,1000,5,100,100.0,6,2.953250051681876
1,1000,5,100,1000.0,1,3.0203267993596907
1,1000,5,100,1000.0,2,2.621369403376324
1,1000,5,100,1000.0,3,2.731046537032991
1,1000,5,100,1000.0,6,2.9495914815798012
1,1000,5,100,10000.0,1,6.083465141744738
1,1000,5,100,10000.0,2,5.269814502529511
1,1000,5,100,10000.0,3,3.939489442168295
1,1000,5,100,10000.0,6,3.9785160135269546
1,1000,5,100,100000.0,1,59.02142477719412
1,1000,5,100,100000.0,2,50.851767098906684
1,1000,5,100,100000.0,3,38.696695302221194
1,1000,5,100,100000.0,6,39.26650174735933
1,1000,5,100,1000000.0,1,375.3049352598987
1,1000,5,100,1000000.0,2,519.4805194805194
1,1000,5,100,1000000.0,3,403.2258064516129
1,1000,5,100,1000000.0,6,406.603236561763
1,1000,5,1000,10.0,1,2.5683172385453052
1,1000,5,1000,10.0,2,2.5180037266455155
1,1000,5,1000,10.0,3,2.852660105548424
1,1000,5,1000,10.0,6,2.8000224001792016
1,1000,5,1000,100.0,1,2.691282934574912
1,1000,5,1000,100.0,2,2.821988937803364
1,1000,5,1000,100.0,3,2.8447883477469276
1,1000,5,1000,100.0,6,2.8486782133090247
1,1000,5,1000,1000.0,1,3.0440473653770055
1,1000,5,1000,1000.0,2,2.745970288601477
1,1000,5,1000,1000.0,3,2.8726551951969204
1,1000,5,1000,1000.0,6,2.818012737417573
1,1000,5,1000,10000.0,1,6.0949594685195345
1,1000,5,1000,10000.0,2,5.185646131507986
1,1000,5,1000,10000.0,3,3.923414940364093
1,1000,5,1000,10000.0,6,3.9323633503735747
1,1000,5,1000,100000.0,1,59.577003276735184
1,1000,5,1000,100000.0,2,49.49514947535141
1,1000,5,1000,100000.0,3,38.89083343056041
1,1000,5,1000,100000.0,6,39.43684189770084
1,1000,5,1000,1000000.0,1,220.5412081247381
1,1000,5,1000,1000000.0,2,518.7260089220873
1,1000,5,1000,1000000.0,3,379.6363084165369
1,1000,5,1000,1000000.0,6,357.6665832111306
1,10000,2,10,10.0,1,1.97441162533565
1,10000,2,10,10.0,2,1.7089927196910142
1,10000,2,10,10.0,3,1.7903500134276251
1,10000,2,10,10.0,6,1.7848537312367252
1,10000,2,10,100.0,1,2.0674826331458815
1,10000,2,10,100.0,2,1.6591176812171287
1,10000,2,10,100.0,3,1.7232762928880387
1,10000,2,10,100.0,6,1.8328445747800586
1,10000,2,10,1000.0,1,2.30091346264467
1,10000,2,10,1000.0,2,1.5735393620871425
1,10000,2,10,1000.0,3,1.6765021459227467
1,10000,2,10,1000.0,6,1.7073587160662456
1,10000,2,10,10000.0,1,3.6363636363636362
1,10000,2,10,10000.0,2,2.9495044832468147
1,10000,2,10,10000.0,3,1.9529724240293727
1,10000,2,10,10000.0,6,1.9595547891519047
1,10000,2,10,100000.0,1,29.760133325397298
1,10000,2,10,100000.0,2,29.06216396872911
1,10000,2,10,100000.0,3,19.576367409263536
1,10000,2,10,100000.0,6,19.249278152069298
1,10000,2,10,1000000.0,2,3403.096818104475
1,10000,2,10,1000000.0,3,1108.475402930809
1,10000,2,10,1000000.0,6,4166.666666666667
1,10000,2,100,10.0,1,2.093539337604154
1,10000,2,100,10.0,2,1.6242995208316413
1,10000,2,100,10.0,3,1.8112988824285896
1,10000,2,100,10.0,6,1.8027112777617538
1,10000,2,100,100.0,1,2.1283388315419813
1,10000,2,100,100.0,2,1.590887396990041
1,10000,2,100,100.0,3,1.6974182268769202
1,10000,2,100,100.0,6,1.8114301240829636
1,10000,2,100,1000.0,1,2.324230098779779
1,10000,2,100,1000.0,2,1.6186206115148671
1,10000,2,100,1000.0,3,1.6374383913805244
1,10000,2,100,1000.0,6,1.7557412739658684
1,10000,2,100,10000.0,1,3.4432890296811514
1,10000,2,100,10000.0,2,2.9392745870319206
1,10000,2,100,10000.0,3,1.9700551615445232
1,10000,2,100,10000.0,6,1.9496597843676278
